Transaction_Date,SKU_Code,SKU_Description,Node_Code,Node_Name,Sales_Till_Date,Sales_Returns_Till_Date,Buffer_Norm,Closing_Quantity,Closing_Stock_Zone,Closing_Stock_Penetration,Intransit,Open_Warehouse_order,Pending_Orders,Additional_Indent,Total_Stock_Zone,Replenishment_Qty,Total_Penetration,Allocation_against_Order,Allocation_against_Additional_Indent,Allocation_against_Base_Stock,Total_Allocation,Final_allocation,Carton_Size,Shipper_Size,Allocation_in_Primary_Packing,CFT,Supply_From,Primary_Supplying_Node,Primary_Supplying_Node_Closing_Stock,Primary_Supplying_Node_Zone,WO_against_Confirmed_Order,WO_against_Additional_Indent,WO_against_Base_Stock,Secondary_Supply_Node,Available_Qty_at_Secondary_Supply_Node,Blocked_Quantity,Quality_Hold,Receipts,Comments,Category1,Category2,Category 3,Classification,PTS,Field1,Field2
04-04-2019,6784147,0.7MM KLICK PENCIL LEADS-10,3260,Kokuyo Camlin Ltd Delhi1,0,0,40000,65100,blue,-0.628,0,0,0,0,blue,0,-0.628,0,0,0,0,0,4000,4000,0,0,Kokuyo Camlin Ltd Delhi Hub (3370),Kokuyo Camlin Ltd Delhi Hub (3370),386730,blue,0,0,0,,0,0,0,0,,Office & Stationery (Div.10),,,,3.08,0
04-04-2019,6784147,0.7MM KLICK PENCIL LEADS-10,3100,Kokuyo Camlin Ltd Kolkata,0,0,39500,40100,blue,-0.015,0,0,0,0,blue,0,-0.015,0,0,0,0,0,4000,4000,0,0,Kokuyo Camlin Ltd Kolkata Hub (3110),Kokuyo Camlin Ltd Kolkata Hub (3110),44000,red,0,0,0,,0,0,0,0,,Office & Stationery (Div.10),,,,3.08,0
04-04-2019,6784147,0.7MM KLICK PENCIL LEADS-10,3690,Kokuyo Camlin Ltd - Delhi-Haryana,0,0,36000,36200,blue,-0.006,0,0,0,0,blue,0,-0.006,0,0,0,0,0,4000,4000,0,0,Kokuyo Camlin Ltd Delhi Hub (3370),Kokuyo Camlin Ltd Delhi Hub (3370),386730,blue,0,0,0,,0,0,0,0,,Office & Stationery (Div.10),,,,3.08,0
04-04-2019,6784147,0.7MM KLICK PENCIL LEADS-10,3080,Kokuyo Camlin Ltd Jaipur,0,0,34000,239100,blue,-6.032,0,0,0,0,blue,0,-6.032,0,0,0,0,0,4000,4000,0,0,Kokuyo Camlin Ltd Delhi Hub (3370),Kokuyo Camlin Ltd Delhi Hub (3370),386730,blue,0,0,0,,0,0,0,0,,Office & Stationery (Div.10),,,,3.08,0
04-04-2019,6784147,0.7MM KLICK PENCIL LEADS-10,3500,Kokuyo Camlin Ltd Zirakhpur,0,0,26400,72220,blue,-1.736,0,0,0,0,blue,0,-1.736,0,0,0,0,0,4000,4000,0,0,Kokuyo Camlin Ltd Delhi Hub (3370),Kokuyo Camlin Ltd Delhi Hub (3370),386730,blue,0,0,0,,0,0,0,0,,Office & Stationery (Div.10),,,,3.08,0
04-04-2019,6784147,0.7MM KLICK PENCIL LEADS-10,3400,Kokuyo Camlin Ltd Indore,0,0,9400,25190,blue,-1.68,0,0,0,0,blue,0,-1.68,0,0,0,0,0,4000,4000,0,0,Kokuyo Camlin Ltd Bhiwandi Hub (3670),Kokuyo Camlin Ltd Bhiwandi Hub (3670),1038540,blue,0,0,0,,0,0,0,0,,Office & Stationery (Div.10),,,,3.08,0
04-04-2019,6784147,0.7MM KLICK PENCIL LEADS-10,3700,Kokuyo Camlin Ltd. - Delhi-Uttaranchal,0,0,5000,12000,blue,-1.4,0,0,0,0,blue,0,-1.4,0,0,0,0,0,4000,4000,0,0,Kokuyo Camlin Ltd Delhi Hub (3370),Kokuyo Camlin Ltd Delhi Hub (3370),386730,blue,0,0,0,,0,0,0,0,,Office & Stationery (Div.10),,,,3.08,0
04-04-2019,6784147,0.7MM KLICK PENCIL LEADS-10,2500,Kokuyo Camlin Ltd B2b (MT),0,0,4000,526981,blue,-130.745,0,0,0,0,blue,0,-130.745,0,0,0,0,0,4000,4000,0,0,Kokuyo Camlin Ltd Bhiwandi Hub (3670),Kokuyo Camlin Ltd Bhiwandi Hub (3670),1038540,blue,0,0,0,Kokuyo Camlin Ltd Mother Depot (2100),96000,0,0,0,,Office & Stationery (Div.10),,,,3.08,0
04-04-2019,6784147,0.7MM KLICK PENCIL LEADS-10,3510,Kokuyo Camlin Ltd Cuttack1,0,0,1000,8600,blue,-7.6,0,0,0,0,blue,0,-7.6,0,0,0,0,0,4000,4000,0,0,Kokuyo Camlin Ltd Kolkata Hub (3110),Kokuyo Camlin Ltd Kolkata Hub (3110),44000,red,0,0,0,,0,0,0,0,,Office & Stationery (Div.10),,,,3.08,0
04-04-2019,6784147,0.7MM KLICK PENCIL LEADS-10,3540,Kokuyo Camlin Ltd Delhi MT Hub,0,0,0,10,blue,0,0,0,0,0,blue,0,0,0,0,0,0,0,4000,4000,0,0,Kokuyo Camlin Ltd Delhi Hub (3370),Kokuyo Camlin Ltd Delhi Hub (3370),386730,blue,0,0,0,Kokuyo Camlin Ltd Delhi1 (3260),65100,0,0,0,,Office & Stationery (Div.10),,,,3.08,0
04-04-2019,6784147,0.7MM KLICK PENCIL LEADS-10,2100,Kokuyo Camlin Ltd Mother Depot,0,0,0,96000,blue,0,0,0,0,0,blue,0,0,0,0,0,0,0,4000,4000,0,0,Kokuyo Camlin HO (KC_HO),Kokuyo Camlin HO (KC_HO),0,black,0,0,0,,0,0,0,0,,Office & Stationery (Div.10),,,,3.08,0
04-04-2019,6784147,0.7MM KLICK PENCIL LEADS-10,2200,Kokuyo Camlin Ltd Brush,0,0,0,0,white,0,0,0,0,0,white,0,0,0,0,0,0,0,4000,4000,0,0,Kokuyo Camlin HO (KC_HO),Kokuyo Camlin HO (KC_HO),0,black,0,0,0,,0,0,0,0,,Office & Stationery (Div.10),,,,3.08,0
